Date,NAV,ROI-ETH,USD-ETH,ROI-USD
2020-09-05,2.8240732371785304,3.549352029879449,0.002599199886205346,71.15460797559909
2020-09-06,25.40441660147745,3.3344805602750105,0.002842575206323445,56.17596094996091
2020-09-07,24.89147689066283,1.2480575808674121,0.002886417779333275,50.69831590305633
2020-09-08,24.926320285846625,1.3897858558660214,0.002929529967108261,48.68842141750178
2020-09-09,25.256776928705655,2.733944474944261,0.002827805680517545,56.07929346888989
2020-09-10,24.87624048984056,1.186082311398473,0.002747531638630228,58.2191215857548
2020-09-12,24.873690443221438,1.1757097944095962,0.002717667899572114,59.941352813410795
2020-09-13,24.725154186560253,0.5715267829580206,0.002585388321967649,67.12066313296177
2020-09-14,24.55722853057731,-0.11152414893119689,0.002718352564050685,57.8666863954983
2020-09-15,24.521062825385137,-0.2586310248242629,0.002667355083156881,60.64802137788321
2020-09-16,23.713639834504956,-3.542888115387588,0.002745373443804722,50.943256566892984
2020-09-17,23.08775726668788,-6.088715128527788,0.002633861959203425,53.18126880701326
2020-09-18,23.015637959804984,-6.38206613248975,0.002587605478990153,55.43251701443557
2020-09-19,22.31150740007245,-9.24617306231963,0.002644573923125622,47.431446352520254
2020-09-20,22.27769277559143,-9.383716730843961,0.002639282820555764,47.503119116819256
2020-09-21,21.796763218725474,-11.339935868816065,0.002677078984301782,42.281274299532235
2020-09-23,25.85258270063519,5.1574317339892595,0.002983686638596631,51.41456427483564
2020-09-24,26.882498752490523,9.346697006586435,0.003065450159852509,53.247112187011034
2020-09-25,33.19240639744497,11.184739679325094,0.002917760402200767,63.71046698916818
2020-09-26,35.36479305882435,10.99808038500365,0.002843056421272432,67.73005116171662
2020-09-27,39.80491395442466,9.71163002703439,0.002822574273717799,66.98912095327934
2020-09-28,44.001828900124224,7.5343618243403965,0.002798874482307493,65.06109781616767
2020-09-29,43.383580221565474,6.023447874639354,0.002816686018586283,61.712791913795954
2020-09-30,43.32772552125402,1.8030165035780366,0.002816552398503893,55.282924374346074
2020-10-01,44.12968619258658,3.687306862157791,0.002754648448574458,61.71127551337996
2020-10-02,43.42591883678958,2.0337319542910848,0.002924938762568797,49.86764516366529
2020-10-03,44.04278393875659,3.4831209402239827,0.002882811898870791,54.21765745442369
2020-10-04,43.62726386134829,2.506813119098794,0.002877084711766223,53.06678918466472
2020-10-05,42.9885636738658,1.0061203191681134,0.002853527975711467,52.07101517359591
2020-10-06,41.80004371764185,-1.7864314536902515,0.002843326555388021,48.397177187535135
2020-10-07,40.97590113013676,-3.7228405411214527,0.002938296525829897,40.76948982612396
2020-10-08,41.54007633007976,-2.397251983223747,0.002969296550667911,41.217774003469046
2020-10-09,42.866680001274716,0.7197419001989669,0.002860072496473171,51.29286682908567
2020-10-10,42.95770737059,0.9336202118157555,0.002665415487921998,62.68661515587619
2020-10-11,43.49956406600731,2.0158809777744757,0.002680177350098456,63.52537038214443
2020-10-12,45.18212678836031,5.9618542790411455,0.00267485066214072,70.1887698786454
2020-10-13,44.12163172057836,3.474764099282246,0.002611295671877364,70.23908872166271
2020-10-14,44.094113168009194,3.4102271448585686,0.002623318899246065,69.35315577768102
2020-10-15,43.60245371997735,2.2571794578540416,0.002664269538902236,64.89084358196011
2020-10-16,43.245955180003634,1.4211133177998159,0.002702582931632895,61.22420116349567
2020-10-17,42.83986852712405,0.46875233358480983,0.002718941928249336,58.749354081637925
2020-10-18,46.93388807223189,1.3296952491677283,0.002676873487792125,62.62592504500126
2020-10-19,46.13680549827725,-0.39119636294294713,0.002668779060490266,60.348902714851334
2020-10-20,45.796372299739495,-1.126187510649268,0.00265899748613373,59.75124210011153
2020-10-21,44.71783466921513,-3.4547371770992097,0.002635345162047874,57.38899214963362
2020-10-22,44.90941956828,-3.0411077030886746,0.002522805665106591,65.11431894835815
2020-10-23,40.41074375617276,-4.506961766932571,0.002422493431242096,69.3518685869445
2020-10-24,41.876207875364386,-3.6649593411453574,0.002432199556548538,70.16332764888853
2020-10-25,41.78625305583646,-3.871897878237218,0.002441353081008098,69.16116365535862
2020-10-26,41.54474757866477,-4.42747444887408,0.002462963000759859,66.70785540754476
2020-10-27,42.33454047161738,-2.610578069882119,0.002535179142530862,65.03802760438302
2020-10-28,43.2472746782935,-3.394788582125874,0.002520003752937226,64.69494045619082
2020-10-29,42.48407793239312,-5.099607753728974,0.002576128047675235,58.26374974296471
2020-10-30,40.48924732785402,-9.555634953775183,0.002656939719148694,46.24489088619399
2020-10-31,41.60517172028394,-7.062897257377331,0.002569788087041423,55.3719827042898
2020-11-01,41.38131283984846,-7.562950373628197,0.002578268334664355,54.02770708113942
2020-11-02,41.6988837999638,-6.853564407221436,0.002596553886308386,54.11673166407904
2020-11-03,40.76303919538903,-8.944042166843126,0.002623829549947335,49.0917588267549
2020-11-04,40.143096937331535,-10.328861287863432,0.002620049650735009,47.03612650136127
2020-11-05,38.37752320757227,-14.748096049551107,0.002486813792921319,47.27929930496424
2020-11-06,39.59724580957141,-12.03860191285534,0.002265234810104085,66.82448257933589
2020-11-07,38.19686315712733,-9.091055502855106,0.002159009650784982,80.89764854176008
2020-11-08,37.49691807543738,-10.756932313750456,0.002246560165089368,70.66219474132114
2020-11-09,37.69930992992191,-10.275237526659641,0.002200567261011228,75.16952797020677
2020-11-10,38.760124022583035,-7.750488594402771,0.002241228455846069,76.83117656785655
2020-11-11,34.87088663909649,-9.465344501547722,0.002164145746337712,79.72530851993231
2020-11-12,34.517115234554346,-10.383834833236538,0.002169249744357267,77.48337991023746
2020-11-13,34.07653763660598,-11.527698522835694,0.002160785525329147,75.90433923482811
2020-11-14,35.11077124631188,-8.842536412427403,0.002105205443475917,86.02813757831775
2020-11-15,35.42909258877805,-8.016084439001858,0.002162244607207459,82.76286599620013
2020-11-16,35.82148697407666,-6.997317957374561,0.00223556898297999,78.7262270625642
2020-11-17,35.807863316990684,-7.032688813116583,0.002157480548281452,85.12465893321198
2020-11-18,46.82353675474699,-6.548703681767353,0.00204926920304216,95.91478256761334
2020-11-19,46.14896009751306,-7.895036476206252,0.002094555991503969,88.91739583421223
2020-11-20,47.70397899108469,-4.791500488210199,0.002114175574629144,93.47085881154102
2020-11-21,46.55223229473814,-7.090178231576427,0.001935112271957234,106.27013349474291
2020-11-22,45.455996696177756,-9.278065880735598,0.001793777843547875,117.2823926240945
2020-11-23,44.05091079645551,-12.082362776445898,0.001760431879678598,114.55452245159097
2020-11-24,43.13323607603827,-13.913875262797493,0.001646090965320435,124.67782786169428
2020-11-25,44.29440403358726,-11.596394388925946,0.00165788776918412,129.08451849867092
2020-11-26,44.2307549731833,-11.723426382159241,0.001748980728864066,116.84096613830594
2020-11-27,43.552199423091466,-13.077700325884445,0.001936021619681279,92.88652757416989
2020-11-28,43.630805404139494,-12.920817028798604,0.001936530844049355,93.18384992982742
2020-11-29,43.37922149236492,-13.422932937113941,0.001864201478582395,99.52205582689358
2020-11-30,42.22396473680546,-15.728616122749884,0.001703027801789217,112.58826023418132
2020-12-01,43.037978336470786,-15.867150165667965,0.001640055252049296,120.38803390362762
2020-12-02,42.92214402282754,-16.09358902948308,0.001693821131225203,112.81806400133934
2020-12-03,43.79748069638952,-14.382435955899542,0.001687624830225882,117.9555089521914
2020-12-04,43.49433331145609,-14.975044029050167,0.001637188921583958,123.11486614797364
2020-12-05,43.12607631788617,-15.694931708212046,0.001746437526844592,107.38699537053553
2020-12-06,42.628765082850656,-16.667101244872484,0.001659532335912014,115.73055457515613
2020-12-07,42.83965757294534,-16.254837776974206,0.001682331716159356,113.85971585215601
2020-12-08,43.00229100518844,-15.936913593222402,0.001696113606735355,112.9272684954377
2020-12-09,43.065771482147866,-15.81281869746115,0.001825614211937113,98.11522447944532
2020-12-10,42.610117548932344,-16.703554401632424,0.001759671327854486,103.36480838412085
2020-12-11,42.77995230656642,-16.371552697254742,0.00183686899438554,95.59454561112253
2020-12-12,42.85223017854742,-16.556499480437125,0.001800640469010358,99.0886024677985
2020-12-13,43.066340687107036,-16.1395753143483,0.001723624800731758,109.0235468415337
2020-12-14,42.653340596871296,-16.94378487591781,0.001708542483009843,108.84652055791273
